filename,filepath,bounding_boxes,xyz_positions
camcourt2_1513444217984_0.png,data/KS-FR-NANTES/28662/camcourt2_1513444217984_0.png,"[[0.9845276872964169, 0.5387049659201558, 0.030944625407166124, 0.08617332035053554], [0.9146986970684039, 0.48125608568646544, 0.029723127035830618, 0.08909444985394352], [0.935057003257329, 0.5956669912366115, 0.048452768729641695, 0.1124634858812074]]","[[1427.8515592673812, 701.9082178877438, -180.0], [1180.2983888670785, 920.3690739714843, -180.0], [177.12127670692234, 1737.140807061814, -180.0]]"
camcourt1_1513445057776_0.png,data/KS-FR-NANTES/28662/camcourt1_1513445057776_0.png,"[[0.4203990228013029, 0.46835443037974683, 0.03216612377850163, 0.08373904576436222], [0.5075325732899023, 0.41528724440116843, 0.021579804560260585, 0.053554040895813046], [0.7162052117263844, 0.42502434274586176, 0.016286644951140065, 0.07497565725413827], [0.8534201954397395, 0.44279454722492695, 0.023615635179153095, 0.07546251217137293], [0.8841612377850163, 0.5348101265822784, 0.0248371335504886, 0.09006815968841285], [0.9022801302931596, 0.4595910418695229, 0.017915309446254073, 0.07497565725413827], [0.5899837133550488, 0.4578870496592016, 0.02280130293159609, 0.07351509250243428], [0.5427524429967426, 0.4077409931840312, 0.01710097719869707, 0.07643622200584226], [0.46376221498371334, 0.48588120740019475, 0.02280130293159609, 0.06815968841285297], [0.505700325732899, 0.48417721518987344, 0.028501628664495113, 0.07935735150925025]]","[[240.08238633959672, 1051.3809095507027, -180.0], [315.7101467268476, 711.586472692074, -180.0], [890.4455132726257, 510.97203649454195, -180.0], [628.3828325606746, 865.0333911716784, -180.0], [347.95536982304407, 513.1194312660987, -180.0], [410.88581512926567, 1156.2833555228528, -180.0], [498.2992044494895, 1080.4310807435631, -180.0], [393.99701278631517, 1555.7152962770715, -180.0], [793.2574646130347, 1425.3930209977946, -180.0], [-76.6374961775698, 443.62675274809226, -180.0]]"
camcourt2_1513445057776_0.png,data/KS-FR-NANTES/28662/camcourt2_1513445057776_0.png,"[[0.9649837133550488, 0.4554527750730282, 0.02687296416938111, 0.07546251217137293], [0.9169381107491856, 0.5438169425511198, 0.021172638436482084, 0.09152872444011685], [0.9114413680781759, 0.46494644595910417, 0.015879478827361564, 0.0759493670886076], [0.2785016286644951, 0.6185491723466408, 0.035830618892508145, 0.07254138266796495]]","[[1541.8409122313103, 512.651222518507, -180.0], [1424.9810945432937, 1077.6719982369518, -180.0], [1403.9455874048695, 607.3373257638814, -180.0], [209.54091808944258, 1732.2260076593616, -180.0]]"
camcourt1_1512416912203_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512416912203_0.png,"[[0.9452361563517915, 0.6411879259980526, 0.06799674267100977, 0.1587147030185005], [0.5771579804560261, 0.5457643622200584, 0.06066775244299674, 0.13729308666017526], [0.7056188925081434, 0.49342745861733206, 0.03745928338762215, 0.12317429406037], [0.9340390879478827, 0.555014605647517, 0.07573289902280131, 0.14703018500486856], [0.9853420195439739, 0.5133885102239533, 0.029315960912052116, 0.12901655306718599]]","[[1339.8058967019788, 1095.471102520325, -180.0000000000001], [724.0713978066336, 822.1209926507295, -180.0000000000001], [907.3526428369714, 572.1029888817043, -180.0000000000001], [1301.5120686400128, 768.0000527200987, -180.0], [-126.34476699395509, 1053.1678797721888, -180.0000000000001]]"
camcourt2_1512416912203_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512416912203_0.png,"[[0.9916530944625407, 0.6095423563777994, 0.016693811074918567, 0.055501460564751706], [0.3589169381107492, 0.693524829600779, 0.0728827361563518, 0.12414800389483933], [0.8770358306188925, 0.627555988315482, 0.08876221498371335, 0.13534566699123662], [0.9592833876221498, 0.5175267770204479, 0.06921824104234528, 0.13047711781888996], [0.7732084690553745, 0.5116845180136319, 0.035830618892508145, 0.11002921129503408], [0.9486970684039088, 0.5075462512171373, 0.035830618892508145, 0.11635832521908471], [0.8267508143322475, 0.571080817916261, 0.07043973941368079, 0.1314508276533593], [0.7151872964169381, 0.6750243427458618, 0.04682410423452769, 0.15628042843232717]]","[[576.9453084246079, 1431.6682283302193, -180.0], [1290.2888225635465, 1070.9951734664764, -180.0000000000001], [1397.5650358139876, 599.5905900968182, -180.0], [1048.7348705956397, 677.7199710527125, -180.0], [1338.9720625876118, 584.1026935277, -180.0], [1196.545109042058, 881.785723654416, -180.0000000000001], [1037.7758615307794, 1243.8373020838644, -180.0], [1321.0260385279223, 135.24345857107483, -180.0]]"
camcourt1_1512417992151_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512417992151_0.png,"[[0.7414495114006515, 0.4172346640701071, 0.03175895765472313, 0.05647517039922103]]","[[934.1504198923745, 310.5637905259946, -180.0]]"
camcourt2_1512417992151_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512417992151_0.png,"[[0.30944625407166126, 0.5589094449853943, 0.06758957654723127, 0.13242453748782862], [0.6512622149837134, 0.74269717624148, 0.06473941368078176, 0.15628042843232717], [0.6860749185667753, 0.4488802336903603, 0.0496742671009772, 0.10223953261927946], [0.42406351791530944, 0.5481986368062317, 0.07858306188925081, 0.11879259980525804], [0.5889657980456026, 0.4014118792599805, 0.02809446254071661, 0.09201557935735151], [0.34385179153094464, 0.6314508276533592, 0.05415309446254072, 0.13729308666017526], [0.25753257328990226, 0.5946932814021422, 0.04275244299674267, 0.1368062317429406], [0.4010586319218241, 0.6886562804284323, 0.05456026058631922, 0.16212268743914313], [0.5431596091205212, 0.5774099318403116, 0.05374592833876222, 0.13729308666017526], [0.376628664495114, 0.5484420642648491, 0.05537459283387622, 0.11441090555014606], [0.3697068403908795, 0.4953748782862707, 0.059446254071661236, 0.11051606621226874], [0.7925488599348535, 0.5900681596884129, 0.04112377850162866, 0.14021421616358326], [0.05517100977198697, 0.5917721518987342, 0.029723127035830618, 0.11830574488802337]]","[[276.91953448777394, 960.0441047188106, -180.0], [983.7463879490572, 1453.8681703279467, -180.0], [800.7774599781601, 388.1734503932844, -180.0], [489.93640150148076, 903.8414805189191, -180.0000000000001], [554.2107006219808, 87.3500884709515, -180.0], [463.04213647457027, 1218.1198592295666, -180.0], [270.08635041457865, 1105.2848715309037, -180.0], [619.0312068128565, 1349.8697890403546, -180.0], [703.1861477170819, 962.9968343329456, -180.0], [410.89452388236623, 919.5298472460531, -180.0], [287.26505989891757, 685.134382725068, -180.0], [1116.578715454543, 946.5133573183703, -180.0], [-92.64047922379905, 1189.2840314392233, -180.0]]"
camcourt1_1512418352502_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512418352502_0.png,"[[0.5376628664495114, 0.5888510223953262, 0.08998371335504886, 0.13583252190847128], [0.6875, 0.5216650438169426, 0.06392508143322476, 0.11538461538461539], [0.43526058631921827, 0.7424537487828627, 0.09039087947882736, 0.13729308666017526], [0.567385993485342, 0.7246835443037974, 0.0736970684039088, 0.15530671859785783], [0.7923452768729642, 0.5983446932814022, 0.0496742671009772, 0.14021421616358326], [0.8098534201954397, 0.6331548198636806, 0.08631921824104234, 0.1368062317429406], [0.9714983713355049, 0.569620253164557, 0.057003257328990226, 0.1382667964946446], [0.7190553745928339, 0.3921616358325219, 0.03175895765472313, 0.09006815968841285]]","[[717.6796103140135, 1022.6692686889069, -180.0], [897.6687809833752, 742.856516179223, -180.0], [702.0249380700585, 1528.6822699954043, -180.0], [850.543385090408, 1428.272340714359, -180.0], [1115.656684632632, 988.1054297708056, -180.0], [1186.7566965663063, 1123.396435487909, -180.0000000000001], [1390.0002820117518, 849.0447677574957, -179.9999999999999], [816.1484861942912, 25.235618403003627, -180.0]]"
camcourt2_1512418352502_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512418352502_0.png,"[[0.6390472312703583, 0.5555014605647517, 0.08754071661237785, 0.1314508276533593], [0.8715390879478827, 0.7266309639727361, 0.08754071661237785, 0.16893865628042842], [0.4875814332247557, 0.6886562804284323, 0.07776872964169382, 0.13193768257059396], [0.9468648208469055, 0.4203992210321324, 0.04682410423452769, 0.0949367088607595], [0.7835912052117264, 0.4306231742940604, 0.04112377850162866, 0.0949367088607595], [0.9627442996742671, 0.5757059396299903, 0.0745114006514658, 0.13875365141187926]]","[[884.6157250742847, 851.9991029290627, -180.0], [1290.1934977039186, 1337.8103637499937, -180.0], [763.789385705838, 1370.8450025301795, -180.0], [1339.1462544100868, 138.06963491526903, -180.0], [1028.3368944005672, 244.00475393724764, -180.0], [1297.201265144327, 742.3075872433346, -180.0]]"
camcourt1_1512419072502_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512419072502_0.png,"[[0.6382328990228013, 0.4240506329113924, 0.046009771986970684, 0.09444985394352483], [0.7306596091205212, 0.6204965920155794, 0.035423452768729644, 0.1611489776046738], [0.7324918566775245, 0.5523369036027264, 0.05211726384364821, 0.1368062317429406], [0.7127442996742671, 0.5698636806231743, 0.03705211726384365, 0.13485881207400194], [0.8377442996742671, 0.4973222979552093, 0.02809446254071661, 0.1192794547224927], [0.9769951140065146, 0.5370009737098345, 0.04356677524429967, 0.13729308666017526]]","[[667.5315828251379, 243.1419448572001, -180.0], [1025.760675476873, 1050.726985773149, -180.0], [982.2066906603989, 817.8587340580166, -180.0000000000001], [989.6841684750273, 903.1147114844039, -179.9999999999999], [1144.3461389080771, 570.5106836851969, -180.0], [820.1060402375965, 293.9130410906282, -180.0]]"
camcourt2_1512419072502_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512419072502_0.png,"[[0.9841205211726385, 0.5418695228821812, 0.03175895765472313, 0.1382667964946446], [0.5679967426710097, 0.4240506329113924, 0.02768729641693811, 0.09737098344693282], [0.33957654723127034, 0.620983446932814, 0.04234527687296417, 0.14946445959104188], [0.19605048859934854, 0.5328627069133398, 0.053338762214983716, 0.11733203505355404], [0.31107491856677527, 0.44936708860759494, 0.03501628664495114, 0.09250243427458617], [0.748371335504886, 0.7782375851996105, 0.0749185667752443, 0.15238558909444985], [0.9596905537459284, 0.5998052580331061, 0.06026058631921824, 0.1450827653359299], [0.757328990228013, 0.618792599805258, 0.05374592833876222, 0.13924050632911392], [0.7294381107491856, 0.3931353456669912, 0.03460912052117264, 0.09980525803310614], [0.6815960912052117, 0.3807205452775073, 0.04478827361563518, 0.09834469328140215]]","[[1418.1258573789396, 698.8721782248949, -180.0], [554.1399527663616, 257.3682906822505, -180.0], [416.9686922111878, 1165.5497067742908, -180.0], [4.771517058096833, 897.6606999160367, -180.0000000000001], [63.52987445820327, 480.24568594090533, -180.0], [1154.6205956413783, 1519.949423928659, -180.0], [1379.5296477084594, 944.8565658710172, -180.0], [1079.8074060842812, 1078.9965325303965, -180.0], [849.5671522958, -27.705243416076428, -180.0], [690.6326542780821, -97.1016734286004, -180.0]]"
camcourt1_1512420871982_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512420871982_0.png,"[[0.5944625407166124, 0.7643622200584226, 0.04804560260586319, 0.15384615384615385], [0.4989820846905538, 0.4259980525803311, 0.03460912052117264, 0.08860759493670886], [0.9721091205211726, 0.6372930866601753, 0.05578175895765472, 0.14313534566699124], [0.6418973941368078, 0.5204479065238559, 0.0500814332247557, 0.12658227848101267], [0.690757328990228, 0.4598344693281402, 0.07043973941368079, 0.1192794547224927], [0.46864820846905536, 0.6046738072054528, 0.04804560260586319, 0.13242453748782862], [0.36991042345276876, 0.6606621226874392, 0.06799674267100977, 0.13437195715676728], [0.9049267100977199, 0.5048685491723467, 0.050895765472312705, 0.13047711781888996], [0.9560260586319218, 0.5547711781888998, 0.07084690553745929, 0.12414800389483933]]","[[944.403041859261, 1527.6043433896407, -180.0], [389.5028959535024, 292.7229177799886, -180.0], [1376.2516768766368, 1092.1623462421012, -179.9999999999999], [842.2910329487046, 705.9243102095111, -180.0], [808.5165249135533, 391.33107689101416, -180.0], [640.1252669880229, 1101.7099365641498, -180.0], [539.0839691098141, 1304.589283591374, -180.0], [1257.3742999004594, 578.6206200330321, -179.9999999999999], [880.6876032075637, 280.8102081981483, -180.0]]"
camcourt2_1512420871982_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512420871982_0.png,"[[0.9655944625407166, 0.6448393378773125, 0.06881107491856678, 0.14556962025316456], [0.9883957654723127, 0.5362706913339824, 0.023208469055374593, 0.07448880233690361], [0.6830211726384365, 0.42818889970788704, 0.04356677524429967, 0.10077896786757547], [0.9572475570032574, 0.5715676728334956, 0.06596091205211727, 0.11100292112950341], [0.6453583061889251, 0.7327166504381695, 0.06433224755700326, 0.16066212268743915]]","[[1416.559501951296, 816.9741048553633, -180.0], [821.682708325468, 234.20275793454812, -180.0], [1363.5108447947707, 886.4045970405709, -180.0], [999.9100668192557, 1419.2339404286874, -180.0], [412.7342436682138, -20.09650807172693, -180.0]]"
camcourt1_1512421231644_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512421231644_0.png,"[[0.6958469055374593, 0.4094449853943525, 0.03175895765472313, 0.054527750730282376]]","[[834.62133766518, 273.5590101316675, -180.0]]"
camcourt2_1512421231644_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512421231644_0.png,"[[0.5905944625407166, 0.3980038948393379, 0.02809446254071661, 0.09396299902629017], [0.10097719869706841, 0.5771665043816943, 0.03501628664495114, 0.11538461538461539], [0.5458061889250815, 0.498539435248296, 0.04030944625407166, 0.124634858812074], [0.6396579804560261, 0.4469328140214216, 0.04804560260586319, 0.10418695228821812], [0.2896986970684039, 0.684031158714703, 0.08184039087947882, 0.13729308666017526], [0.7013436482084691, 0.6567672833495618, 0.056596091205211724, 0.13924050632911392], [0.680985342019544, 0.758763388510224, 0.0492671009771987, 0.15628042843232717], [0.7994706840390879, 0.5708373904576436, 0.0500814332247557, 0.13485881207400194], [0.6178745928338762, 0.4698149951314508, 0.035423452768729644, 0.11295034079844206], [0.7318811074918566, 0.42380720545277506, 0.03460912052117264, 0.10370009737098344], [0.6441368078175895, 0.6402142161635832, 0.061074918566775244, 0.14021421616358326], [0.3336726384364821, 0.6316942551119766, 0.044381107491856676, 0.13583252190847128], [0.6671416938110749, 0.5362706913339824, 0.041938110749185666, 0.1085686465433301], [0.3935260586319218, 0.38047711781889, 0.024022801302931596, 0.09688412852969815]]","[[551.3412742341161, 63.71630257225979, -180.0], [-42.25992185715177, 1119.725214173186, -180.0], [625.2297287836536, 621.5789476733912, -180.0], [768.3135940393183, 353.82138227174346, -180.0], [457.4015063998904, 1402.0681894547324, -180.0], [992.2154054774883, 1217.4308159985144, -179.9999999999999], [1047.7665583113621, 1483.9696541680723, -180.0], [1098.506608077319, 887.0733696431193, -180.0], [710.5395362722311, 488.7599368613296, -180.0], [887.004286195448, 194.15770233710555, -180.0], [928.7917164462533, 1175.058526899986, -180.0000000000001], [453.909993677109, 1226.2272486716236, -180.0], [897.240951146943, 821.4720943958537, -180.0], [29.048685428410863, -74.05937592074815, -180.0]]"
camcourt1_1512421952112_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512421952112_0.png,"[[0.34914495114006516, 0.5055988315481986, 0.07043973941368079, 0.11733203505355404], [0.4596905537459283, 0.47395326192794546, 0.04315960912052117, 0.09591041869522882], [0.6150244299674267, 0.4423076923076923, 0.044381107491856676, 0.08033106134371958], [0.38192182410423453, 0.6392405063291139, 0.07899022801302931, 0.14021421616358326], [0.933428338762215, 0.6236611489776047, 0.06311074918566775, 0.13534566699123662], [0.9368892508143323, 0.5197176241480039, 0.07003257328990228, 0.12706913339824732], [0.696457654723127, 0.737585199610516, 0.0728827361563518, 0.1528724440116845], [0.0873371335504886, 0.6979065238558909, 0.06473941368078176, 0.12025316455696203], [0.7290309446254072, 0.41918208373904575, 0.0500814332247557, 0.09152872444011685], [0.5983306188925082, 0.39483933787731257, 0.035423452768729644, 0.08860759493670886]]","[[277.7552200210423, 711.4356190337362, -180.0], [442.13841254045326, 583.2579280958462, -180.0], [649.4552262147495, 401.7170595745056, -180.0], [554.7852427458023, 1223.6663793377343, -179.9999999999999], [1353.777990327385, 1068.2767042636283, -180.0], [1347.854118742567, 655.1085026717992, -180.0000000000001], [1078.4809479665046, 1429.5856606396057, -180.0], [200.8311682870144, 1508.7049949151199, -180.0], [914.962474310131, 202.9125834525653, -180.0], [565.9668809610201, 71.44395410155721, -180.0]]"
camcourt2_1512421952112_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512421952112_0.png,"[[0.8291938110749185, 0.6068646543330087, 0.05252442996742671, 0.15920155793573515], [0.6626628664495114, 0.6017526777020448, 0.06636807817589577, 0.14897760467380722], [0.8184039087947883, 0.502921129503408, 0.03420195439739414, 0.12171372930866602], [0.7528501628664495, 0.7604673807205453, 0.07573289902280131, 0.15481986368062317], [0.6852605863192183, 0.3887536514118793, 0.02687296416938111, 0.1017526777020448]]","[[1174.957240652845, 968.893734759667, -180.0], [926.899458622428, 1006.2758521445512, -180.0], [1133.4928378455068, 592.6916427656747, -180.0], [1103.1890272829949, 1480.5160830873667, -180.0], [752.7886033889713, -51.29835015264098, -180.0]]"
camcourt1_1512422312229_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512422312229_0.png,"[[0.34873778501628666, 0.5618305744888024, 0.03705211726384365, 0.1314508276533593], [0.8385586319218241, 0.5243427458617332, 0.06066775244299674, 0.11879259980525804], [0.8013029315960912, 0.5362706913339824, 0.06188925081433225, 0.12122687439143136], [0.8336726384364821, 0.5555014605647517, 0.059039087947882735, 0.10516066212268745], [0.6742671009771987, 0.4111489776046738, 0.046416938110749185, 0.1017526777020448], [0.552728013029316, 0.7144595910418695, 0.06066775244299674, 0.1572541382667965], [0.20765472312703584, 0.6881694255111976, 0.0724755700325733, 0.16309639727361247], [0.3918973941368078, 0.7560856864654333, 0.050895765472312705, 0.1460564751703992], [0.48921009771986973, 0.6329113924050633, 0.037866449511400654, 0.13729308666017526], [0.5897801302931596, 0.45666991236611487, 0.037866449511400654, 0.10613437195715676], [0.566571661237785, 0.5211781888997079, 0.039495114006514655, 0.12122687439143136], [0.88314332247557, 0.41382667964946446, 0.02280130293159609, 0.09542356377799416], [0.2186482084690554, 0.46007789678675753, 0.03013029315960912, 0.10223953261927946], [0.5975162866449512, 0.38631937682570594, 0.028908794788273615, 0.09006815968841285]]","[[369.12954133178005, 955.896363206537, -180.0], [1112.527206860823, 710.3708580391244, -180.0], [1114.9447533333268, 771.5392522690158, -180.0], [1189.051626790358, 889.5174584708907, -180.0], [737.0662392661803, 152.15700353306147, -180.0], [829.0933527180051, 1402.1373062246337, -180.0], [323.70316306915925, 1403.4683987581404, -180.0], [664.8311428505832, 1558.2855744253645, -180.0], [692.9656437843227, 1186.176770682553, -180.0], [646.1075315094397, 437.18039648831973, -180.0], [703.9945525701339, 742.1277952314122, -180.0], [1172.369687827752, 136.16325855296327, -180.0], [-149.73044841735873, 517.8826135531554, -180.0], [554.4385773414351, 2.000923797470932, -180.0]]"
camcourt2_1512422312229_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512422312229_0.png,"[[0.5209690553745928, 0.38631937682570594, 0.033794788273615636, 0.09688412852969815]]","[[367.6713842701047, -32.15260049692188, -180.0]]"
camcourt1_1512422672177_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512422672177_0.png,"[[0.9140879478827362, 0.4724926971762415, 0.035830618892508145, 0.10077896786757547], [0.32064332247557004, 0.5966407010710808, 0.04682410423452769, 0.13777994157740994], [0.6671416938110749, 0.4880720545277507, 0.06555374592833876, 0.11635832521908471], [0.3312296416938111, 0.6516553067185978, 0.0500814332247557, 0.15238558909444985], [0.5791938110749185, 0.40457643622200584, 0.03705211726384365, 0.08958130477117819], [0.8369299674267101, 0.5102239532619279, 0.08998371335504886, 0.07108081791626096], [0.18811074918566775, 0.6136806231742941, 0.02687296416938111, 0.13291139240506328], [0.28745928338762217, 0.5581791626095424, 0.028501628664495113, 0.13291139240506328], [0.6984934853420195, 0.7339337877312561, 0.046009771986970684, 0.14946445959104188], [0.5967019543973942, 0.39654333008763387, 0.023208469055374593, 0.09006815968841285], [0.3770358306188925, 0.4917234664070107, 0.030944625407166124, 0.124634858812074], [0.676913680781759, 0.5693768257059396, 0.04763843648208469, 0.12512171372930866], [0.5116042345276873, 0.4116358325219085, 0.026465798045602607, 0.048198636806231744]]","[[1243.291429178406, 473.4835070666927, -180.0], [354.8433052501846, 1084.1884956564663, -180.0], [814.9501939375708, 562.0372409793422, -180.0], [457.2928580700195, 1262.4831902363094, -180.0], [539.3444569198776, 142.23779504335198, -180.0], [1118.001334807091, 770.1560506588221, -179.9999999999999], [172.63692650218763, 1194.495721738239, -180.0], [238.38309551079396, 944.8971145781779, -180.0], [1045.9085690799293, 1429.949332029165, -180.0], [555.6025140729918, 61.521472416929555, -180.0], [268.66780666966247, 623.0111368725138, -180.0], [905.6827652007014, 927.7156066430939, -180.0000000000001], [444.6562198726283, 336.5260398897549, -180.0]]"
camcourt1_1512423032190_0.png,data/KS-FR-BOURGEB/24642/camcourt1_1512423032190_0.png,"[[0.6351791530944625, 0.42137293086660177, 0.04804560260586319, 0.09591041869522882], [0.4018729641693811, 0.5968841285296982, 0.046416938110749185, 0.1314508276533593], [0.510586319218241, 0.43865628042843235, 0.030944625407166124, 0.11684518013631938], [0.5814332247557004, 0.5355404089581305, 0.048859934853420196, 0.10808179162609542], [0.4515472312703583, 0.615141187925998, 0.04804560260586319, 0.13777994157740994], [0.3293973941368078, 0.7431840311587147, 0.04804560260586319, 0.15141187925998054], [0.47109120521172637, 0.4561830574488802, 0.03420195439739414, 0.11392405063291139], [0.6288680781758957, 0.4330574488802337, 0.04519543973941368, 0.11538461538461539], [0.7640472312703583, 0.40287244401168454, 0.025651465798045604, 0.0988315481986368], [0.310871335504886, 0.47005842259006814, 0.029723127035830618, 0.11343719571567673], [0.47455211726384366, 0.5180136319376826, 0.037866449511400654, 0.13631937682570594], [0.254071661237785, 0.45204479065238556, 0.035830618892508145, 0.08227848101265822], [0.2972312703583062, 0.4169912366114898, 0.02035830618892508, 0.07935735150925025], [0.5250407166123778, 0.40822784810126583, 0.021579804560260585, 0.049172346640701074]]","[[641.951381016773, 217.14152136936627, -180.0], [500.1642822373368, 1087.6519672103627, -180.0], [445.5656683954983, 295.3802940017704, -180.0], [700.826857327451, 837.0104028725414, -180.0], [585.3514853097852, 1131.8250269236514, -180.0], [565.9543666525288, 1537.3556685664512, -180.0], [391.5616520713886, 416.56514871079025, -180.0], [655.310995650593, 244.54881655365944, -180.0], [926.0979989774004, 56.720215938648835, -180.0], [75.1291839792334, 533.9212886208647, -180.0], [492.89183648996107, 709.7851306378016, -180.0], [-25.542032141911477, 529.0334636555099, -180.0], [-84.43428192260808, 250.05395596171547, -180.0], [462.2822076329752, 304.4945024837084, -180.0]]"
camcourt2_1512423032190_0.png,data/KS-FR-BOURGEB/24642/camcourt2_1512423032190_0.png,"[[0.5903908794788274, 0.3870496592015579, 0.030944625407166124, 0.09834469328140215]]","[[511.61252550720064, -39.53168930325546, -180.0]]"
camcourt1_1513710553937_0.png,data/KS-FR-CAEN/24331/camcourt1_1513710553937_0.png,"[[0.43688423645320196, 0.45016207455429497, 0.046182266009852216, 0.1012965964343598], [0.959051724137931, 0.5457860615883307, 0.05603448275862069, 0.1353322528363047], [0.728448275862069, 0.42706645056726095, 0.050492610837438424, 0.1053484602917342], [0.8011083743842364, 0.7953808752025932, 0.08497536945812807, 0.17098865478119935], [0.8897783251231527, 0.663290113452188, 0.07881773399014778, 0.1839546191247974], [0.8870073891625616, 0.4813614262560778, 0.037561576354679806, 0.1312803889789303], [0.8001847290640394, 0.7046191247974068, 0.08066502463054187, 0.18881685575364668], [0.5748152709359606, 0.44327390599675853, 0.04741379310344827, 0.0940032414910859], [0.5218596059113301, 0.523095623987034, 0.05480295566502463, 0.1353322528363047], [0.36360837438423643, 0.5384927066450568, 0.046182266009852216, 0.1385737439222042]]","[[348.6892399258668, 354.93771549147505, -180.0], [1339.469617400267, 653.8312109474036, -180.0], [852.5924692703787, 48.56796929656048, -180.0], [1191.40202232149, 1601.4879310993274, -179.9999999999999], [1274.7151133636112, 1113.2645143957966, -180.0], [1212.3092971210228, 295.80498792929666, -180.0], [1171.7603439493741, 1296.385267768122, -180.0], [610.9536260727162, 274.8465858821546, -180.0], [599.2659035416339, 680.7495779268784, -180.0], [327.4083059533632, 827.8956283198481, -180.0]]"
camcourt2_1513710553937_0.png,data/KS-FR-CAEN/24331/camcourt2_1513710553937_0.png,"[[0.8891625615763546, 0.6057536466774717, 0.0480295566502463, 0.16450567260940033], [0.5874384236453202, 0.4627228525121556, 0.059113300492610835, 0.09724473257698542], [0.7210591133004927, 0.43719611021069693, 0.03571428571428571, 0.10453808752025932], [0.8026477832512315, 0.5607779578606159, 0.03017241379310345, 0.1507293354943274], [0.8947044334975369, 0.6288492706645057, 0.05788177339901478, 0.1766612641815235]]","[[1243.6531214928104, 866.2838341715096, -180.0], [578.0684652521732, 258.10910448513187, -180.0], [842.4948288126338, 11.850559049977619, -180.0], [1091.4563165449522, 683.3693924040736, -180.0], [1246.6709508442732, 940.333544008191, -180.0]]"
camcourt1_1513711113898_0.png,data/KS-FR-CAEN/24331/camcourt1_1513711113898_0.png,"[[0.7761699507389163, 0.5992706645056726, 0.07204433497536945, 0.1353322528363047], [0.6557881773399015, 0.7244732576985413, 0.08620689655172414, 0.15883306320907617], [0.8189655172413793, 0.6179092382495948, 0.06527093596059114, 0.15640194489465153], [0.6108374384236454, 0.40437601296596437, 0.024630541871921183, 0.11345218800648298], [0.9491995073891626, 0.5684764991896273, 0.0917487684729064, 0.14991896272285252], [0.9131773399014779, 0.5364667747163695, 0.07389162561576355, 0.1539708265802269]]","[[1071.1574546345587, 991.2147711443108, -180.0], [936.9739591787495, 1457.2033553239594, -180.0], [1108.1864698077081, 1000.885975507817, -180.0], [571.6435121188572, -116.9203462207438, -180.0], [1296.3352303050747, 766.1893275796529, -180.0], [1243.6016200672473, 590.2817796168347, -180.0]]"
camcourt2_1513711113898_0.png,data/KS-FR-CAEN/24331/camcourt2_1513711113898_0.png,"[[0.9913793103448276, 0.6268233387358185, 0.017241379310344827, 0.028363047001620744], [0.771551724137931, 0.6175040518638574, 0.0665024630541872, 0.1539708265802269], [0.9030172413793104, 0.5656401944894651, 0.06096059113300493, 0.1426256077795786], [0.30757389162561577, 0.6458670988654781, 0.05357142857142857, 0.14910858995137763], [0.853756157635468, 0.4574554294975689, 0.03633004926108374, 0.10291734197730956], [0.1690270935960591, 0.6304700162074555, 0.04864532019704434, 0.12965964343598055], [0.4676724137931034, 0.6410048622366289, 0.05480295566502463, 0.12317666126418152], [0.3457512315270936, 0.563614262560778, 0.05603448275862069, 0.13209076175040518]]","[[1057.6659813743317, 968.5852566653975, -180.0], [1285.103748801601, 715.4868772062623, -180.0], [391.0467014266569, 1199.5884113725242, -180.0], [1140.013212308343, 147.21701014433984, -180.0], [125.51860398576628, 1204.6186251749104, -180.0], [598.7310092686121, 1195.158610231409, -179.9999999999999], [324.7695841143732, 843.8307572894, -180.0], [1322.7759678103275, 640.5922892585068, -180.0]]"
